,logFC,AveExpr,t,P.Value,adj.P.Val,B
OAF,-0.17764223874943408,6.0946848031031875,-0.45683128557498637,0.6483331196408597,0.8950606552893847,-6.209686259469998
HDGFRP3,-0.20229180194853758,4.56252447415305,-0.45686085054662157,0.6483119075446366,0.8950606552893847,-6.103973778905956
NDUFS7,-0.20046176621741196,5.438962415771234,-0.457095727311277,0.648143399815165,0.8950606552893847,-6.18745589751502
SLC17A7,-0.2774128513402799,-0.001686251792962504,-0.4571151414111173,0.6481294723627173,0.8950606552893847,-5.428500011495792
BEST3,-0.40056896043860424,-2.0876482043443367,-0.45730324878969636,0.6479945327166212,0.8950606552893847,-5.328828071375093
ATXN2L,-0.09115308496005792,6.940710031061626,-0.4575262993437671,0.6478345415385866,0.8950606552893847,-6.1944584584122335
KLK14,-0.31229361367522124,-3.256673357328295,-0.45765880789108787,0.6477395026940296,0.8950606552893847,-5.283609045704004
CXCL16,-0.14471564672818982,6.9472485336257055,-0.4576892168416586,0.6477176933587894,0.8950606552893847,-6.194131275141374
TECPR2,-0.1063473722786279,4.791811561177928,-0.4582909244525763,0.6472862106648559,0.8948661974845272,-6.1313528940487245
ACYP2,-0.11934186847141737,2.3293901620422837,-0.45832524561585164,0.6472616026640148,0.8948661974845272,-5.689380876977487
LASS5,-0.08559590099746561,5.470893282625961,-0.45834522997459254,0.6472472742169725,0.8948661974845272,-6.188801441380233
ZNF251,-0.11010509770845989,3.9856850401956447,-0.45845332321205157,0.6471697754795607,0.8948661974845272,-6.010653116193848
CABP1,-0.21106419860982706,-1.0214340874698697,-0.45886232662217813,0.6468765705135984,0.8947917112242626,-5.373836505523657
CD209,-0.33835066696885097,1.993784913813564,-0.4589103446607509,0.6468421511301747,0.8947917112242626,-5.6353900622296305
MX1,-0.2820045263891737,6.596389822438819,-0.4589970852182607,0.6467799773329641,0.8947917112242626,-6.2046461638741235
FBXW8,-0.11420853862369906,3.9246487586399534,-0.45900494993785323,0.6467743401911987,0.8947917112242626,-5.9989129080677435
RCOR3,-0.09611561590578166,5.048030466717145,-0.4590947085012903,0.6467100060016422,0.8947917112242626,-6.156728310076775
WASH7P,-0.16838113982130487,6.064829147057895,-0.4591084077095796,0.6467001873680734,0.8947917112242626,-6.208445838469711
SEPT2,-0.07767795807336597,8.717407716487951,-0.4595155684842602,0.6464083913463915,0.8947917112242626,-6.105523607119716
ACADS,-0.1598008026634572,4.711463177982756,-0.459522927278507,0.6464031180939014,0.8947917112242626,-6.121624469410824
CNTNAP1,-0.21362248816373386,3.6637540763062826,-0.4597463117046379,0.6462430511433785,0.8947917112242626,-5.946815288432928
FPGT,-0.10438683306056307,3.812740868244607,-0.4604888032899682,0.6457111346696709,0.8944445505109541,-5.976505608339984
ZNF639,-0.07959178602042538,4.527678540488988,-0.46165210236192716,0.6448781215416797,0.8935718721755715,-6.097162334778181
SELM,-0.2132861098664769,5.689176355520398,-0.46166536454706164,0.6448686273675772,0.8935718721755715,-6.1983249749046685
IGFBP5,-0.3175193182387108,9.802150123157855,-0.4621843642434761,0.6444971301178399,0.8932548589195222,-6.044659716629286
TSHZ3,-0.20467914293484446,3.9499131283040594,-0.46243887747091905,0.6443149835855978,0.8931430281873896,-6.002191611413435
C16orf68,-0.08533136532630836,3.0286868088524583,-0.46251343837685954,0.6442616269369922,0.8931393861301327,-5.815651210521217
IGSF21,-0.2886686311529829,1.047564670329922,-0.462576860934843,0.6442162424737157,0.8931393861301327,-5.5133371822387405
UBR5,-0.11245860961245313,6.510965327591344,-0.46283148312213185,0.6440340511855709,0.8929645223793639,-6.20459904718619
PSMB8,-0.15722121321820737,6.617251915857206,-0.46292331344560017,0.6439683485923016,0.8929645223793639,-6.202403829466887
STX17,-0.08319841733665267,5.065237528089053,-0.46331824553201867,0.643685815276246,0.8928332516941295,-6.156375926426394
TNFSF18,-0.38537444063809545,-2.5904572753581827,-0.46357420871360006,0.6435027276527681,0.8926496236254834,-5.306458308635716
LOC654433,-0.4455654734317167,3.289470805478256,-0.463577135944127,0.6435006339634106,0.8926496236254834,-5.868029200040904
MRS2,-0.09242856930744736,4.499850389162866,-0.4637508806738561,0.6433763688853622,0.8926150000469414,-6.09236238006355
SRGAP3,-0.22971332113062104,2.2777456501298357,-0.4642609070332061,0.6430116477663865,0.8922496114892025,-5.678268049683643
CCS,-0.12783736551312241,4.9745021971279035,-0.46429066175115824,0.6429903727699618,0.8922496114892025,-6.147484410923514
KIAA1430,-0.12204834950012788,5.232609004035986,-0.46429159266743664,0.6429897071579118,0.8922496114892025,-6.16993629516148
C17orf81,-0.1108979353301498,4.613997483880237,-0.464489630521839,0.6428481151909088,0.8922496114892025,-6.107319151787853
ZNF45,-0.09712791118675179,3.388566743701102,-0.4648803272470738,0.6425688154512759,0.8921976786147604,-5.887913376315205
MYC,-0.19916896126371153,6.143911646940363,-0.46518555342711393,0.6423506520008798,0.8920411341123337,-6.206171541456205
INTS1,-0.1352652469555018,6.8814025958708935,-0.4652049670711319,0.6423367769575734,0.8920411341123337,-6.1932527776258635
SDSL,-0.15698748266134022,4.033276597367302,-0.46537091600710045,0.6422181774322433,0.8920411341123337,-6.016286813378123
ADCYAP1R1,-0.36166357666992655,-3.5361586618817085,-0.46559012049433474,0.6420615316051924,0.8920411341123337,-5.270790389293353
ERCC3,-0.05692982907333466,5.558814020050708,-0.46605888127234485,0.6417266041163315,0.8917315384429465,-6.190288540095283
STX16,-0.10949367936399046,6.405257420450195,-0.4663911918710592,0.6414892141764761,0.8915240390840062,-6.204553476115977
HORMAD1,-0.3766916004478098,-3.5464712493729995,-0.46641946252029254,0.641469020414476,0.8915240390840062,-5.270127455143847
FOXJ3,-0.09613205751906495,5.633167531448958,-0.46647981594079996,0.641425910781495,0.8915240390840062,-6.193702245154061
PDCL3,-0.08534024583923472,4.084720956389014,-0.46689479132420153,0.6411295324788044,0.8913943416901076,-6.024799920117782
MPPE1,-0.09002415805552211,5.021893056959519,-0.46729100093824333,0.6408466106283339,0.8912425775221975,-6.150647489207372
C6orf48,-0.12147323308052016,6.300801915750293,-0.46738030775729084,0.6407828464693581,0.8912425775221975,-6.2049960530391886
FIBIN,-0.3588356470694056,3.9582158195265915,-0.4674916874744967,0.6407033262313682,0.8912425775221975,-6.001516245097564
PRNP,-0.14872432189779872,6.747295850868778,-0.46770825349640355,0.6405487194838364,0.8912425775221975,-6.196691809482084
SMAD5,-0.1148879660658837,5.747179357321811,-0.46783397826687495,0.6404589716310428,0.8912425775221975,-6.197796229136861
CDH20,-0.2878361671602283,-3.075221246428048,-0.4679958062822657,0.6403434595025661,0.8912425775221975,-5.286453886232892
COX18,-0.08076746942703705,3.9047484845444393,-0.4681931033645922,0.6402026415941872,0.8912425775221975,-5.991015632640895
LRRC34,-0.1839508687166953,1.160443092382578,-0.4682453703050927,0.6401653390178698,0.8912425775221975,-5.52297405418528
CTTNBP2,-0.32003620117068055,2.0652589503723244,-0.4685317148112395,0.6399609930736562,0.8912425775221975,-5.642331852685631
BDH2,-0.17416153563255943,5.104537637823414,-0.46859022926049465,0.639919238403317,0.8912425775221975,-6.1574542330435
PEX5L,-0.38041481193551396,-3.0156164299045725,-0.4686262390601302,0.639893543145272,0.8912425775221975,-5.288423849092004
SLC16A13,-0.15541476643561425,1.89139421208271,-0.468754916449557,0.6398017272889525,0.8912425775221975,-5.616010041577814
MAMSTR,-0.17877272988342452,0.18227167844376033,-0.46878285314438445,0.6397817942065088,0.8912425775221975,-5.436586645992595
CTCF,-0.06729194292103369,5.9357564100439575,-0.46895791116272634,0.6396568947083121,0.8912425775221975,-6.202285318686745
LRRC32,-0.2030381793651621,6.836900794387334,-0.4695513714159727,0.6392335523662924,0.8911368453565999,-6.192891645553037
DNAJC4,-0.12492762435983984,5.095855467169615,-0.46966539546264297,0.6391522273608685,0.8911081814155409,-6.156224842916505
AMD1,-0.09517423046920026,5.9502520863483594,-0.46978991195317416,0.6390634238591469,0.891054933116666,-6.202145601768953
GXYLT1,-0.10823325859022948,4.117802083678012,-0.4702068589313868,0.6387661008166201,0.8908226384871789,-6.029157349311766
SLC10A4,-0.2900568567198043,-2.215172211560132,-0.4702171075208828,0.6387587933297453,0.8908226384871789,-5.318820478856716
WDR92,-0.08898859015638516,2.9600676875489733,-0.4703747182875855,0.6386464175770218,0.8908226384871789,-5.798730228992128
MSTN,-0.2979452676406431,-2.29152333000424,-0.4704299023287251,0.6386070735864628,0.8908226384871789,-5.315675151818349
PDLIM7,-0.23745596907104183,6.9853945294652755,-0.47053825093262797,0.6385298283958214,0.8908226384871789,-6.186797302739017
CNOT2,-0.09006266640348493,5.8413596984396365,-0.47072115272651,0.6383994408208515,0.8907640319457848,-6.19936187879892
CPA2,-1.3521431496786707,3.5715970980171567,-0.47082579380016376,0.6383248490503571,0.8907640319457848,-5.9230800275126265
TIMD4,-0.49373422927739075,-1.891396556108793,-0.4710467348884731,0.6381673667366617,0.8907640319457848,-5.331733171631664
SNTG1,-0.40622844533556846,-4.113277822950575,-0.4710511101867288,0.6381642482792309,0.8907640319457848,-5.249380083615898
TBC1D23,-0.08480467834300676,5.128631266480754,-0.4717983764070928,0.6376317352237644,0.8903985033589463,-6.158049978627579
GSG1,-0.431544070193822,-3.622732682910052,-0.4719543028420245,0.6375206434832148,0.8903139881942952,-5.26544678645702
ELF2,-0.08341140771024058,4.953436211005332,-0.47215733338033744,0.6373760041390903,0.8903139881942952,-6.141857402129887
RFX3,-0.20034945259775916,1.140866282364105,-0.47230747894752195,0.6372690491050661,0.8902450907358401,-5.519190134071388
SCARF2,-0.263683425377673,4.6428797029440965,-0.4730140323019763,0.6367658435692503,0.8896833141719086,-6.107165628266759
CHRFAM7A,-0.2616929056688162,1.0471636556812296,-0.47326387021878935,0.6365879500292009,0.8895053530328659,-5.508938593485658
NR0B2,-0.49451388949240793,1.9465302126974917,-0.4734221476092799,0.6364752617899525,0.8894184823457341,-5.622186058269314
TSPYL2,-0.19535692300577612,5.191185687632619,-0.4734328350019431,0.6364676530273172,0.8894184823457341,-6.162525405169798
N4BP2,-0.27444359595598433,2.2684859157297184,-0.4734346300470965,0.6364663750699713,0.8894184823457341,-5.672823404625903
PRR18,-0.37988731761540984,-2.2436599649993303,-0.4737490669764633,0.6362425329174821,0.8893756279908844,-5.316330842141453
FAM54B,-0.08986849093245208,5.3040237922906215,-0.4738924999847095,0.6361404365859221,0.8893575287071874,-6.170849341645532
TP53BP2,-0.11127742651256334,5.6949561020482715,-0.47406880680741914,0.6360149500567953,0.8893399420776696,-6.192923949991841
BCAS4,-0.16961221951410188,5.772894312825622,-0.4743171843075183,0.6358381850334349,0.8892340206290138,-6.195679528638894
CCDC117,-0.10962484199035938,4.633399786324018,-0.4743292527292538,0.6358295967251073,0.8892340206290138,-6.105374537671706
CHD8,-0.0808186319077766,6.1773589359184475,-0.4743670892824911,0.6358026712389035,0.8892340206290138,-6.202042897757264
ZXDC,-0.07867082009400672,5.548055089235404,-0.4748589261577355,0.6354527113525859,0.8891436738668728,-6.1857089483123815
ACTA1,-0.31066303676394025,-2.769015404568147,-0.47501660796624445,0.635340532361409,0.8891436738668728,-5.295298091430969
MYO9A,-0.25365363983263656,3.195973066369095,-0.47511468141260316,0.6352707645846862,0.8891436738668728,-5.843778889384113
PDK4,-0.348633293786178,6.30430749679661,-0.47516465382957523,0.6352352163151891,0.8891436738668728,-6.201410274825639
DDX42,-0.0824977506313953,6.980969667094695,-0.47534656395873975,0.6351058202821058,0.8891436738668728,-6.184772854998915
COL6A2,-0.26349147430612874,9.468725529046358,-0.47550331956235314,0.6349943261398424,0.8891436738668728,-6.057236662801918
TRAPPC6B,-0.07111639814954618,4.86288636358518,-0.4759055649994672,0.6347082628489387,0.8890662483664902,-6.131072619540261
DHTKD1,-0.10092675411065954,4.857584060341503,-0.4762482342942219,0.6344646114591888,0.8889360343901211,-6.1303646703574355
EIF4G2,-0.0830076140708762,9.59112380563056,-0.4763004381396127,0.634427495969357,0.8889360343901211,-6.050072106494965
ZNF467,-0.2643878810150748,2.8401364441295742,-0.47638588529849835,0.6343667474032213,0.8889360343901211,-5.772985098905598
LOC100188947,-0.3163556147308144,-2.9086890278068664,-0.4764728953897826,0.6343048902237021,0.8889360343901211,-5.28946917444241
C14orf138,-0.09249017990863262,2.8500288197861376,-0.4765757364370294,0.6342317818279484,0.8889360343901211,-5.77478444566798
STAT3,-0.08503094017595814,7.971818292951265,-0.47667614360864025,0.63416040711493,0.8889360343901211,-6.136621823923633
TPST2,-0.23522272430043234,5.101864098927661,-0.47699863843487433,0.6339311839902494,0.888755568190184,-6.15337587701584
ALOX15,-0.3481686580747163,-3.1931111771819802,-0.47703956492724586,0.6339020967574187,0.888755568190184,-5.278758346399262
CHAF1B,-0.15742805103707447,2.526918384585351,-0.4780565462086109,0.6331794921543408,0.8879845578197645,-5.714923612552247
CLIC5,-0.2713397903987502,3.702522622093134,-0.4782894374600101,0.6330140635091612,0.8879845578197645,-5.946408915354012
CSRNP2,-0.09380566469738838,4.95917348527426,-0.47828961531122566,0.6330139371839387,0.8879845578197645,-6.139599446258296
ZNF396,-0.1946335442165809,0.40660475345220437,-0.47836350797324434,0.6329614531967235,0.8879845578197645,-5.4493302418647716
ZNF585B,-0.2278113107210682,1.633922219507049,-0.478556377157769,0.632824472136214,0.8879845578197645,-5.575874502016815
SFTPB,-0.41155160581288497,-3.710863471725138,-0.47866685716001156,0.6327460118838899,0.8879845578197645,-5.259928626139131
TUBD1,-0.1215246558221188,2.5398260271732163,-0.478867518664749,0.6326035175444001,0.8879548377490798,-5.71684096922593
MYH1,-0.3236502718490075,-4.002097974646063,-0.4790633794875785,0.6324644455389413,0.8878304120681392,-5.25004524201665
RNF160,-0.13840447026987945,4.63392210717924,-0.47907776108875133,0.6324542343238738,0.8878304120681392,-6.103256251883239
POLM,-0.12628403229935614,4.587632162670381,-0.4793254074508621,0.6322784116996882,0.8878304120681392,-6.097137060561207
ASAP3,-0.17444506409536942,4.505430282545694,-0.4794177725313584,0.632212840205004,0.8878304120681392,-6.086021150971272
MFSD8,-0.09841313351494962,3.8357898828926955,-0.47956726942794703,0.6321067160703182,0.887755024898711,-5.972514728763721
IKBIP,-0.15695684045504876,4.1156430536778625,-0.4796024365366729,0.6320817529230105,0.887755024898711,-6.024506655082458
ST7L,-0.1081606251527707,3.374245148778692,-0.47983469725127553,0.6319168947579106,0.887755024898711,-5.878295637693681
UST,-0.24253545201176419,3.2065466956844,-0.4798447015008619,0.6319097941770593,0.887755024898711,-5.843816404152758
ZNF808,-0.10706696474047073,3.015141579506452,-0.4798487424093025,0.6319069261258621,0.887755024898711,-5.8053561420097575
GLIS3,-0.24620370449111206,4.846731229538524,-0.4799821651329825,0.6318122319417063,0.887755024898711,-6.127513137782264
KLHL31,-0.21918754200748594,-0.3809073398343488,-0.48004969560472593,0.6317643058232782,0.887755024898711,-5.3965938516574905
ZBTB11,-0.1001631094621036,4.658711403042918,-0.4802577451822586,0.6316166636391249,0.887755024898711,-6.105822812744446
PDE1C,-0.3390596073308392,-0.6632047549283776,-0.48116934057210814,0.6309699255545353,0.8870763003524035,-5.3817239128355085
UHRF1BP1L,-0.17173908847597685,3.9706633985829956,-0.4813312756656968,0.6308550692839561,0.8869856532353723,-5.9975973871377555
PJA2,-0.1387653346952371,6.840717491998257,-0.4814332977985747,0.6307827123044218,0.8869856532353723,-6.187273377315005
C20orf29,-0.11235394595330517,3.293014179598613,-0.48156456850508444,0.6306896166601175,0.8869856532353723,-5.8607708161384915
TMED5,-0.12652989932610037,5.714158638718893,-0.48243584147301516,0.63007186993257,0.8866683769720215,-6.189817476285023
PPP1R14A,-0.22248547603788582,2.901679030674209,-0.48275370837946646,0.6298465620016587,0.8864880142778162,-5.781922545852676
RTF1,-0.07405075116064541,5.80408138786071,-0.48278643348000133,0.6298233680229253,0.8864880142778162,-6.192721112329398
SYCP2,-0.3453304539320091,0.5460530845820235,-0.4830710041662941,0.6296216935093693,0.8864880142778162,-5.45850344935656
LOC144438,-0.09568313439871012,4.690128312063161,-0.4832712601237603,0.6294797893141587,0.8863969583831943,-6.108281830795582
LOC349114,-0.21874682981697946,2.9085966452545517,-0.4836317229318933,0.6292243950392609,0.8862499759248981,-5.782860904490558
IFITM2,-0.21208195866027513,7.547969053561341,-0.4837008730205349,0.6291754060883019,0.8862499759248981,-6.154636163562104
FAM176A,-0.2744604855740751,3.15952711392404,-0.4839408010725118,0.6290054433092844,0.8861542638155766,-5.832412453693622
EML1,-0.22602040621059372,3.8930522787209005,-0.4840396165371435,0.6289354491228312,0.886126561880327,-5.9815705543757645
ADO,-0.07373358951444242,4.93576401953038,-0.48405919520005236,0.628921581322288,0.886126561880327,-6.134623875835389
C17orf86,-0.17858731524610594,2.3990203307366307,-0.48410004560304765,0.6288926469193935,0.886126561880327,-5.690076076380374
TRIT1,-0.09199285666668988,4.0320293247777945,-0.4842002390787928,0.6288216821602988,0.886126561880327,-6.007508695285969
